Protocol,Packet_Size_Bytes,Connection_Duration_ms,Failed_Logins,Geo_Distance_km,Is_Malicious
TCP,270,122,0,2363,0
TCP,292,50,0,51,0
UDP,377,82,0,512,0
ICMP,54,77,0,271,0
TCP,268,48,0,38,0
TCP,1330,112,0,312,0
TCP,83,26,0,38,0
UDP,5450,2,5,5923,1
TCP,707,75,0,452,0
TCP,107,49,0,224,0
UDP,280,251,0,795,0
UDP,637,96,0,830,0
TCP,56,1,0,36,0
TCP,284,27,0,413,0
TCP,831,216,1,975,0
TCP,825,75,0,238,0
UDP,619,262,0,81,0
TCP,584,21,0,1020,0
TCP,490,1,0,99,0
UDP,98,19,0,5,0
ICMP,92,50,0,613,0
TCP,42,36,0,181,0
ICMP,188,72,0,115,0
TCP,153,35,0,112,0
ICMP,855,161,0,269,0
TCP,562,326,1,224,0
TCP,518,30,0,29,0
TCP,351,58,0,364,0
TCP,365,87,0,344,0
ICMP,58,22,0,503,0
TCP,691,30,0,474,0
TCP,103,101,1,205,0
TCP,390,43,0,135,0
TCP,345,33,0,1054,0
TCP,369,10,9,531,1
TCP,157,9,0,56,0
ICMP,817,43,0,798,0
TCP,1734,69,0,83,0
UDP,242,46,0,823,0
TCP,685,32,0,1074,0
ICMP,467,46,0,141,0
TCP,91,342,0,159,0
TCP,127,190,0,405,0
TCP,97,102,0,599,0
TCP,469,68,0,541,0
TCP,424,162,0,4,0
TCP,415,6,1,68,0
TCP,417,16,0,728,0
TCP,438,99,0,109,0
TCP,206,12,0,349,0
TCP,238,23,0,46,0
ICMP,154,72,0,39,0
UDP,239,258,0,861,0
ICMP,185,31,0,173,0
TCP,387,396,0,217,0
ICMP,1981,11,0,162,0
TCP,152,92,0,181,0
TCP,401,12,0,1258,0
TCP,865,11,0,1162,0
TCP,249,62,0,328,0
TCP,12,72,0,224,0
TCP,98,2,0,917,0
TCP,394,1,0,165,0
TCP,597,78,0,501,0
TCP,247,9,0,1150,0
UDP,1624,37,0,791,0
TCP,622,147,0,374,0
TCP,209,182,0,903,0
TCP,752,110,0,18,0
TCP,307,188,0,609,0
TCP,605,106,0,302,0
TCP,184,52,0,317,0
TCP,254,129,1,187,0
TCP,579,41,0,422,0
ICMP,1754,28,0,179,0
TCP,214,61,0,836,0
TCP,57,167,0,609,0
ICMP,125,28,1,567,0
TCP,508,100,0,2,0
TCP,196,58,1,1468,0
TCP,171,194,0,1225,0
TCP,1487,15,0,187,0
UDP,414,612,6,5285,1
TCP,179,85,0,1015,0
ICMP,341,475,0,707,0
TCP,661,123,0,563,0
ICMP,630,227,0,103,0
ICMP,666,29,1,319,0
TCP,3,34,0,222,0
TCP,760,140,0,235,0
TCP,244,35,0,201,0
TCP,114,187,0,623,0
TCP,216,12,0,37,0
UDP,103,24,0,555,0
TCP,969,172,0,83,0
ICMP,277,128,0,31,0
TCP,1562,241,0,129,0
TCP,638,16,0,300,0
TCP,379,31,0,126,0
TCP,2151,53,1,501,0
TCP,4170,54,7,1573,1
TCP,90,126,0,118,0
TCP,1077,17,0,1034,0
TCP,392,18,0,64,0
TCP,267,222,0,1517,0
TCP,6614,7,6,145,1
TCP,759,12,0,43,0
TCP,923,17,0,92,0
TCP,340,231,0,345,0
UDP,629,6,0,889,0
TCP,1335,85,0,1028,0
TCP,543,79,0,102,0
TCP,115,0,9,823,1
TCP,200,83,0,532,0
TCP,48,196,0,44,0
UDP,364,22,0,66,0
TCP,49,60,0,172,0
TCP,60,119,0,229,0
TCP,1250,122,0,311,0
TCP,385,72,1,11,0
UDP,827,21,0,273,0
UDP,608,52,0,406,0
TCP,502,322,0,482,0
TCP,75,126,0,193,0
ICMP,682,85,0,946,0
TCP,4924,85,4,3808,1
TCP,19,298,0,862,0
UDP,1513,224,0,169,0
TCP,610,3,0,613,0
ICMP,2184,265,0,776,0
TCP,464,12,0,1867,0
TCP,1743,73,0,127,0
TCP,352,33,0,601,0
TCP,774,297,0,1942,0
TCP,35,87,0,371,0
TCP,811,225,0,143,0
UDP,796,7,0,52,0
TCP,4535,79,11,4401,1
TCP,409,286,0,876,0
UDP,94,16,0,427,0
TCP,408,69,0,218,0
TCP,236,53,0,159,0
TCP,123,67,0,18,0
UDP,551,8,0,803,0
ICMP,458,33,0,8,0
TCP,483,59,0,385,0
ICMP,840,143,0,1648,0
ICMP,1540,104,7,1668,1
TCP,321,6,0,444,0
TCP,6831,128,4,633,1
TCP,433,202,0,298,0
TCP,428,38,0,240,0
TCP,24,79,0,386,0
TCP,672,67,0,769,0
ICMP,742,51,0,505,0
ICMP,21,48,0,651,0
UDP,1509,194,0,483,0
TCP,1030,0,0,645,0
UDP,5091,11,0,5134,1
UDP,306,16,0,342,0
TCP,175,20,0,346,0
TCP,308,134,1,546,0
UDP,747,27,0,352,0
TCP,373,41,0,82,0
UDP,480,31,0,1408,0
TCP,122,252,1,222,0
TCP,14,3,0,832,0
TCP,570,163,0,498,0
UDP,301,145,0,447,0
TCP,570,10,1,751,0
TCP,1677,27,0,1736,0
ICMP,4,37,0,498,0
UDP,211,131,0,251,0
TCP,379,87,1,368,0
UDP,1007,191,0,164,0
TCP,478,13,1,47,0
TCP,722,115,0,476,0
TCP,157,9,0,1230,0
TCP,412,91,0,151,0
TCP,1053,21,0,2106,0
TCP,355,21,0,565,0
TCP,393,6,0,853,0
TCP,244,130,0,220,0
TCP,229,231,0,732,0
TCP,375,168,0,0,0
TCP,780,60,1,963,0
TCP,269,9,0,14,0
UDP,292,310,0,5,0
TCP,610,98,0,800,0
TCP,416,30,0,205,0
TCP,782,88,0,95,0
TCP,256,273,1,34,0
TCP,320,33,0,627,0
TCP,193,51,1,734,0
TCP,655,45,0,192,0
UDP,918,77,0,245,0
TCP,585,78,0,392,0
UDP,243,20,0,3,0
TCP,17,94,0,189,0
TCP,42,8,0,1261,0
TCP,1897,80,0,140,0
TCP,766,20,0,119,0
TCP,426,49,0,354,0
UDP,314,4,0,10,0
TCP,308,109,0,270,0
ICMP,1211,362,0,753,0
TCP,3814,11,0,7284,1
TCP,321,44,0,174,0
TCP,124,56,0,471,0
TCP,5,26,0,209,0
TCP,532,185,0,261,0
UDP,279,70,0,2668,0
TCP,43,322,2,75,0
ICMP,3,68,0,106,0
UDP,156,179,0,1014,0
UDP,1628,275,0,159,0
TCP,538,6,0,41,0
UDP,285,254,0,508,0
TCP,173,50,0,728,0
TCP,426,3,1,368,0
UDP,293,42,0,247,0
TCP,1313,89,0,2238,0
TCP,212,317,0,376,0
TCP,235,62,0,620,0
UDP,766,119,0,937,0
TCP,922,24,0,432,0
TCP,995,62,0,124,0
TCP,1016,75,0,466,0
TCP,395,28,0,17,0
TCP,5025,52,4,3115,1
TCP,120,126,0,428,0
TCP,6193,71,3,4813,1
TCP,907,134,0,84,0
TCP,332,70,1,1790,0
TCP,944,57,0,927,0
TCP,294,35,0,236,0
TCP,154,14,0,467,0
TCP,307,22,0,356,0
TCP,863,49,1,629,0
UDP,27,75,0,246,0
UDP,136,277,0,1149,0
UDP,98,193,0,698,0
TCP,179,64,0,289,0
TCP,184,25,0,222,0
TCP,6897,228,0,5720,1
TCP,237,125,0,586,0
UDP,2020,0,0,1016,0
TCP,543,319,0,147,0
TCP,665,47,0,1327,0
ICMP,1590,18,0,498,0
TCP,260,23,0,121,0
TCP,603,23,0,326,0
TCP,1176,1,0,43,0
TCP,22,8,0,607,0
TCP,1065,24,0,242,0
TCP,41,284,0,366,0
ICMP,109,108,0,73,0
TCP,1585,127,0,330,0
ICMP,826,343,0,432,0
UDP,103,17,0,357,0
UDP,690,191,0,333,0
TCP,296,1,0,363,0
TCP,243,97,0,74,0
UDP,39,42,0,688,0
TCP,425,16,0,254,0
TCP,62,168,0,53,0
TCP,135,135,0,12,0
ICMP,6,53,0,828,0
UDP,167,157,0,175,0
UDP,267,58,0,342,0
TCP,149,80,0,110,0
TCP,737,23,0,122,0
TCP,501,47,0,98,0
TCP,376,255,0,79,0
UDP,130,21,0,454,0
UDP,492,164,0,531,0
TCP,682,106,0,75,0
UDP,131,45,0,51,0
TCP,31,170,0,84,0
TCP,110,14,0,184,0
TCP,264,156,0,591,0
TCP,8,7,0,7,0
TCP,588,207,0,131,0
TCP,211,37,0,104,0
TCP,620,181,0,285,0
UDP,40,40,0,342,0
ICMP,42,5,0,142,0
TCP,15,50,0,274,0
TCP,134,180,0,1071,0
TCP,717,213,0,563,0
TCP,428,276,0,37,0
TCP,848,144,1,68,0
TCP,171,53,0,121,0
UDP,63,12,0,1213,0
TCP,2822,23,0,732,0
TCP,43,20,0,1501,0
UDP,485,82,0,293,0
UDP,247,200,1,36,0
UDP,242,38,0,283,0
ICMP,726,170,0,177,0
TCP,20,77,0,83,0
TCP,477,95,0,218,0
TCP,128,5,0,73,0
TCP,307,27,0,129,0
ICMP,605,44,1,336,0
TCP,984,34,0,787,0
TCP,1891,30,0,347,0
TCP,1966,498,1,195,0
UDP,94,109,0,2118,0
UDP,296,20,0,220,0
TCP,170,28,0,176,0
UDP,377,381,0,1126,0
TCP,1495,67,0,231,0
TCP,28,399,0,6,0
ICMP,108,0,0,145,0
TCP,165,91,0,12,0
TCP,1230,97,1,231,0
TCP,70,252,0,38,0
TCP,409,45,0,361,0
TCP,319,17,0,420,0
UDP,805,57,0,103,0
UDP,65,86,0,53,0
UDP,691,4,0,55,0
TCP,830,39,0,3,0
TCP,1546,182,1,136,0
TCP,8,193,0,33,0
UDP,159,296,0,52,0
TCP,209,137,1,693,0
TCP,374,20,0,148,0
TCP,26,95,0,725,0
ICMP,117,75,1,1834,0
TCP,11,34,0,642,0
TCP,800,19,0,155,0
UDP,9,100,0,498,0
UDP,335,123,0,389,0
TCP,27,313,0,456,0
TCP,599,11,0,57,0
UDP,402,128,0,32,0
TCP,266,426,0,68,0
TCP,729,383,0,1230,0
UDP,918,40,0,162,0
TCP,1228,16,0,570,0
UDP,4969,118,5,697,1
TCP,1940,18,0,284,0
TCP,342,5,0,45,0
ICMP,165,12,0,426,0
UDP,690,194,0,300,0
TCP,170,22,0,101,0
TCP,3004,92,9,151,1
TCP,483,214,3,7224,1
TCP,165,202,1,1559,0
TCP,443,120,5,5669,1
TCP,1113,144,0,1022,0
TCP,907,11,0,514,0
UDP,38,23,0,722,0
UDP,266,28,0,318,0
TCP,214,430,0,86,0
ICMP,888,76,1,410,0
TCP,1222,20,0,289,0
TCP,1272,43,0,26,0
TCP,785,45,1,307,0
ICMP,583,41,0,195,0
TCP,446,111,1,440,0
TCP,51,41,0,57,0
TCP,479,12,0,1188,0
TCP,369,1,0,793,0
UDP,116,212,0,317,0
TCP,724,76,0,605,0
UDP,356,229,0,440,0
TCP,402,136,0,926,0
TCP,112,41,0,512,0
ICMP,36,42,0,297,0
TCP,443,172,0,23,0
UDP,578,99,0,360,0
ICMP,569,78,0,112,0
TCP,360,287,0,706,0
TCP,322,285,0,186,0
TCP,289,9,1,775,0
TCP,260,141,0,974,0
UDP,614,5,0,34,0
TCP,440,107,0,272,0
TCP,233,3,0,1503,0
TCP,73,37,0,384,0
TCP,57,17,0,52,0
TCP,54,41,0,493,0
TCP,430,127,1,514,0
TCP,656,72,0,85,0
TCP,3,12,0,448,0
TCP,184,26,0,110,0
UDP,531,30,0,476,0
TCP,232,72,1,228,0
ICMP,213,101,0,251,0
TCP,299,15,0,1838,0
TCP,760,149,1,695,0
TCP,18,130,0,818,0
UDP,39,296,0,293,0
TCP,787,10,0,18,0
TCP,319,169,0,320,0
TCP,1389,9,0,1147,0
TCP,465,68,0,182,0
TCP,242,225,0,28,0
TCP,1891,24,0,778,0
TCP,214,39,0,160,0
TCP,467,52,0,369,0
TCP,26,18,0,959,0
TCP,128,67,0,117,0
TCP,827,53,0,761,0
TCP,425,70,0,685,0
TCP,1,133,0,101,0
ICMP,405,216,0,286,0
UDP,287,284,0,264,0
TCP,711,57,0,123,0
TCP,235,62,0,39,0
TCP,183,60,0,465,0
ICMP,1060,53,0,250,0
TCP,67,21,0,1004,0
TCP,240,65,0,11,0
TCP,655,42,0,440,0
ICMP,277,26,0,192,0
UDP,504,94,2,1096,0
TCP,557,100,0,27,0
TCP,33,77,1,240,0
TCP,414,42,0,6,0
UDP,52,93,0,316,0
TCP,5310,155,0,373,1
TCP,1354,199,0,884,0
UDP,231,148,0,188,0
TCP,623,81,0,486,0
TCP,778,19,0,138,0
ICMP,509,36,0,175,0
UDP,445,28,0,364,0
ICMP,329,345,0,30,0
UDP,858,54,0,537,0
TCP,728,3,0,797,0
TCP,89,88,0,444,0
TCP,118,30,0,3,0
ICMP,5683,15,8,6662,1
UDP,2130,20,1,744,0
TCP,54,57,0,404,0
TCP,818,81,0,1490,0
TCP,25,14,0,771,0
TCP,155,82,5,6814,1
UDP,194,4,0,981,0
TCP,12,82,0,310,0
TCP,121,18,0,477,0
TCP,441,46,0,804,0
TCP,635,348,0,766,0
TCP,273,134,1,606,0
ICMP,129,278,0,360,0
TCP,420,67,0,626,0
TCP,132,9,0,873,0
TCP,560,91,0,533,0
TCP,192,3,0,314,0
TCP,68,52,0,31,0
UDP,6803,146,0,145,1
TCP,18,27,0,498,0
ICMP,1009,101,0,356,0
TCP,388,64,0,349,0
TCP,47,4,0,24,0
ICMP,704,40,0,270,0
TCP,374,135,0,608,0
UDP,152,2,0,77,0
ICMP,135,139,0,235,1
ICMP,684,319,1,241,0
TCP,136,95,0,693,0
TCP,798,34,1,91,0
ICMP,1392,413,0,214,0
TCP,243,180,0,53,0
UDP,11,7,0,1296,0
TCP,1188,316,0,44,0
TCP,213,313,0,519,0
TCP,241,317,0,278,0
TCP,1151,9,0,300,0
ICMP,416,22,0,818,0
TCP,539,196,0,245,0
TCP,1064,60,0,338,0
UDP,226,18,0,1236,0
TCP,298,12,0,60,0
TCP,557,32,0,112,0
ICMP,1734,83,0,470,0
TCP,205,608,0,637,0
TCP,134,17,0,1667,0
TCP,279,15,0,775,0
ICMP,316,9,0,70,0
UDP,709,3,0,23,0
TCP,1488,79,0,343,0
ICMP,121,168,0,81,0
TCP,359,117,0,152,0
TCP,153,11,1,124,0
ICMP,1,25,1,104,0
TCP,29,24,0,14,0
TCP,39,58,0,91,0
TCP,223,20,1,696,0
UDP,168,22,0,186,0
TCP,316,41,0,2162,0
TCP,236,171,0,1377,0
ICMP,267,94,1,504,0
TCP,125,2,0,123,0
UDP,7,17,0,1384,0
TCP,364,197,0,534,0
TCP,4,155,0,83,0
UDP,788,39,0,1663,0
TCP,325,37,0,260,0
TCP,73,31,0,534,0
TCP,272,26,0,95,0
TCP,106,218,1,763,0
TCP,109,127,0,668,0
TCP,32,171,0,13,0
TCP,228,82,0,254,0
UDP,1467,148,0,503,0
TCP,755,62,0,354,0
TCP,426,28,1,125,0
ICMP,391,81,0,1000,0
TCP,6,45,1,217,0
UDP,219,41,0,94,0
TCP,754,2,0,476,0
TCP,205,76,0,1481,0
TCP,863,182,0,850,0
ICMP,3002,145,4,5966,1
UDP,123,83,0,497,0
TCP,237,207,0,165,0
UDP,268,257,0,433,0
UDP,53,24,0,40,0
TCP,80,299,0,800,0
TCP,312,46,0,340,0
UDP,601,43,0,142,0
ICMP,352,57,0,193,0
ICMP,234,358,0,374,0
TCP,739,66,0,911,0
TCP,428,467,0,501,0
TCP,408,278,0,133,0
TCP,241,25,0,197,0
TCP,3829,256,6,7076,1
UDP,1705,98,0,87,0
TCP,51,93,1,5291,1
TCP,262,27,0,242,0
TCP,864,277,0,189,0
TCP,871,59,0,472,0
UDP,1606,99,0,572,0
TCP,433,99,0,542,0
UDP,87,83,1,668,0
TCP,1021,86,0,561,0
UDP,99,165,0,624,0
UDP,97,132,0,220,0
UDP,1092,26,0,199,0
TCP,800,81,0,194,0
TCP,79,50,0,135,0
TCP,465,75,0,74,0
TCP,95,240,0,508,0
ICMP,71,128,0,245,0
UDP,715,262,0,81,0
UDP,518,46,0,5090,1
TCP,784,19,1,1058,0
TCP,37,82,0,176,0
TCP,522,21,0,258,0
TCP,664,51,0,596,0
ICMP,307,195,0,825,0
TCP,350,70,0,516,0
TCP,142,324,0,291,0
TCP,120,30,0,51,0
TCP,91,97,1,673,0
TCP,950,51,0,1181,0
TCP,190,35,0,1593,0
TCP,441,137,0,15,0
UDP,132,96,0,685,0
TCP,150,23,1,634,0
UDP,560,47,0,428,0
UDP,138,135,0,69,0
UDP,415,62,0,306,0
TCP,771,117,0,581,0
TCP,500,383,0,103,0
TCP,34,37,0,1188,0
TCP,3,24,0,890,0
ICMP,1835,91,0,265,0
TCP,31,146,0,1789,0
TCP,503,122,0,839,0
TCP,691,71,0,384,0
UDP,335,88,0,114,0
UDP,1428,71,0,434,0
TCP,483,120,0,904,0
UDP,224,42,0,592,0
TCP,2747,26,1,91,0
TCP,651,220,0,2327,0
TCP,441,78,0,223,0
TCP,878,71,0,429,0
TCP,614,47,0,153,0
UDP,1585,108,0,1533,0
UDP,3,5,0,161,1
ICMP,588,43,0,159,0
TCP,811,71,0,220,0
UDP,867,118,0,927,0
TCP,29,93,0,491,0
TCP,75,48,0,1259,0
TCP,1447,45,0,1423,0
TCP,1198,63,0,791,0
TCP,1110,7,0,479,0
UDP,337,36,0,834,0
ICMP,206,39,0,547,0
UDP,87,258,0,40,0
TCP,295,83,0,297,0
TCP,744,70,0,704,0
TCP,33,141,0,29,0
UDP,166,38,0,164,0
ICMP,1106,189,0,530,0
ICMP,344,5,0,251,0
TCP,42,105,0,205,0
TCP,261,136,0,24,0
TCP,325,123,0,1021,0
TCP,457,36,0,338,0
ICMP,168,23,0,304,0
TCP,820,105,0,239,0
TCP,1230,31,0,238,0
TCP,165,40,0,602,0
TCP,65,67,1,635,0
TCP,549,559,0,1364,0
TCP,526,113,0,606,0
TCP,1344,18,0,132,0
TCP,169,104,5,784,1
TCP,223,107,0,19,0
TCP,201,108,0,657,0
UDP,7,48,0,880,0
TCP,84,193,0,1633,0
TCP,55,13,0,357,0
TCP,737,95,0,202,0
UDP,447,49,0,934,0
UDP,49,73,0,141,0
ICMP,249,75,0,178,0
ICMP,779,140,0,228,0
UDP,7836,87,7,5812,1
TCP,541,10,0,464,0
TCP,386,39,0,253,0
ICMP,415,60,0,436,0
UDP,334,3,0,69,0
TCP,36,17,0,110,0
TCP,9,163,0,100,0
TCP,1119,240,0,197,0
TCP,102,14,0,771,0
UDP,22,23,0,954,0
TCP,1271,1,0,101,0
TCP,1478,82,0,366,0
UDP,602,168,0,86,0
TCP,120,167,0,294,0
UDP,295,300,0,352,0
TCP,568,67,0,583,0
ICMP,393,36,0,410,0
TCP,202,14,0,57,0
UDP,257,51,0,600,0
TCP,60,28,0,708,0
TCP,51,50,0,215,0
UDP,109,30,0,1447,0
ICMP,801,112,1,1351,0
UDP,956,44,0,513,0
TCP,366,43,0,762,0
UDP,3706,9,0,14,0
TCP,793,51,0,1807,0
TCP,1089,270,0,42,0
TCP,866,22,1,116,0
ICMP,26,167,0,0,0
ICMP,992,297,0,115,0
TCP,287,98,0,396,0
TCP,144,20,0,417,0
TCP,1438,77,0,1646,0
TCP,368,36,0,768,0
TCP,97,104,0,499,0
ICMP,772,16,0,550,0
TCP,46,155,0,819,0
TCP,302,75,0,1818,0
ICMP,169,88,0,229,0
UDP,3,18,0,361,0
TCP,845,13,0,770,0
TCP,382,81,0,462,0
ICMP,51,162,0,390,0
TCP,377,66,0,40,0
TCP,343,7,0,159,0
TCP,229,16,0,232,0
UDP,1473,33,2,5281,1
TCP,761,235,0,188,0
TCP,604,120,0,70,0
ICMP,1014,59,1,568,0
TCP,718,97,0,301,0
ICMP,323,68,0,364,0
TCP,469,43,0,508,0
TCP,300,22,0,656,0
UDP,292,4,0,264,0
TCP,454,94,0,125,0
UDP,519,124,0,384,0
TCP,35,431,0,41,0
TCP,19,9,1,47,0
TCP,586,6,0,183,0
TCP,4267,49,0,5715,1
TCP,950,16,0,1070,0
TCP,3,304,0,539,0
TCP,251,23,0,241,0
TCP,266,98,0,413,0
UDP,595,27,0,267,0
UDP,53,169,0,334,0
TCP,5,51,0,69,0
TCP,866,10,0,410,0
UDP,348,16,0,279,0
UDP,734,140,0,282,0
TCP,164,46,0,1319,0
TCP,275,55,0,1089,0
TCP,570,6,0,300,0
TCP,545,113,0,238,0
TCP,1023,39,0,627,0
TCP,817,5,0,894,0
TCP,1059,143,1,314,0
TCP,281,136,0,82,0
TCP,1733,22,0,14,0
TCP,1440,215,0,9,0
ICMP,669,201,0,688,1
TCP,114,7,0,43,0
ICMP,222,51,0,1837,0
TCP,230,129,0,1161,0
TCP,878,233,0,194,0
UDP,715,138,0,41,0
TCP,45,148,0,28,0
UDP,940,28,0,49,0
UDP,808,39,0,128,0
TCP,313,0,0,477,0
TCP,6,6,2,5407,1
TCP,620,34,0,190,0
TCP,236,50,0,449,0
TCP,213,170,0,856,0
TCP,295,449,0,2020,0
TCP,7800,58,0,5611,1
TCP,51,45,0,494,0
UDP,269,130,0,810,0
TCP,1091,11,0,133,0
TCP,573,55,0,89,0
UDP,1205,94,0,317,0
TCP,153,562,0,122,0
UDP,781,106,0,222,0
TCP,822,128,0,1481,0
TCP,426,48,0,487,0
TCP,441,30,0,471,0
TCP,1118,67,0,1894,0
UDP,146,118,0,38,0
TCP,583,61,0,348,0
TCP,144,29,0,274,0
TCP,210,22,0,165,0
TCP,103,5,0,66,0
TCP,229,50,0,69,0
TCP,296,418,0,156,0
TCP,449,51,0,21,0
TCP,136,36,0,1108,0
TCP,39,90,0,787,0
TCP,1266,179,0,1170,0
ICMP,545,19,0,496,0
TCP,417,21,1,429,0
TCP,164,83,0,645,0
TCP,311,196,0,1800,0
TCP,738,103,0,843,0
TCP,109,16,0,119,0
TCP,254,8,0,287,0
TCP,414,8,0,477,0
UDP,356,2,0,773,0
TCP,263,73,0,45,0
TCP,326,98,0,985,0
UDP,462,6,8,746,1
TCP,835,61,0,466,0
TCP,6594,33,9,5170,1
TCP,93,34,0,65,0
TCP,419,200,0,254,0
UDP,103,3,0,376,0
TCP,618,40,0,25,0
TCP,217,259,0,254,0
TCP,680,76,0,673,0
TCP,153,273,0,474,0
TCP,1379,12,0,1063,0
ICMP,454,47,1,237,0
TCP,640,88,0,112,0
TCP,857,229,0,407,0
TCP,87,104,0,448,0
TCP,267,149,0,1529,0
UDP,45,72,0,313,0
UDP,159,56,0,283,0
UDP,678,84,0,714,0
TCP,869,16,1,579,0
TCP,539,210,0,445,0
TCP,681,163,0,795,0
TCP,44,0,0,141,0
TCP,17,95,0,1241,0
TCP,468,227,0,79,0
UDP,490,54,0,834,0
UDP,2679,26,0,23,0
UDP,805,13,0,141,0
TCP,225,142,0,355,1
TCP,69,2,0,1586,0
TCP,240,153,0,729,0
TCP,32,181,0,740,0
UDP,52,3,0,150,0
TCP,582,135,0,152,0
TCP,1380,280,0,223,0
TCP,71,105,0,1391,0
TCP,957,37,0,100,0
TCP,173,87,0,197,0
TCP,482,2,0,1261,0
ICMP,242,11,0,169,0
TCP,377,175,0,342,0
TCP,531,154,0,336,0
UDP,467,312,0,12,0
TCP,389,34,0,4911,1
TCP,292,84,0,239,0
UDP,2,143,0,806,0
TCP,357,280,0,205,0
TCP,116,120,0,613,0
TCP,257,29,0,36,0
TCP,56,13,0,678,0
TCP,448,53,0,1082,0
ICMP,1957,45,0,52,0
TCP,316,219,0,448,0
TCP,382,84,0,179,0
ICMP,1170,64,1,215,0
UDP,326,50,0,164,0
UDP,15,41,0,149,0
TCP,130,15,0,355,0
TCP,194,54,0,675,0
TCP,397,158,0,796,0
UDP,658,248,0,191,0
ICMP,1090,7,0,384,0
UDP,407,101,0,10,0
TCP,521,87,0,618,0
TCP,892,169,0,517,0
TCP,575,258,0,381,0
TCP,868,14,0,1273,0
TCP,1007,73,0,772,0
TCP,214,147,0,1006,0
TCP,372,49,0,195,0
ICMP,289,59,0,160,0
TCP,685,71,0,5,0
ICMP,83,69,1,91,0
UDP,516,28,0,416,0
UDP,247,61,0,758,0
UDP,220,151,0,291,0
TCP,243,230,0,565,0
TCP,686,148,1,124,0
TCP,141,62,0,1323,0
ICMP,839,95,0,1979,0
TCP,319,385,0,525,0
TCP,1248,75,0,516,0
TCP,751,7,0,351,0
TCP,1102,82,0,1069,0
UDP,352,21,0,81,0
TCP,59,44,0,20,0
TCP,1133,68,0,251,0
TCP,355,45,0,869,0
TCP,2022,0,0,47,0
UDP,363,22,0,450,0
TCP,81,39,0,146,0
UDP,364,118,0,657,0
UDP,182,12,0,66,0
UDP,232,58,0,66,0
TCP,359,177,0,583,0
TCP,337,287,0,427,0
UDP,386,52,1,658,0
TCP,323,30,0,95,0
UDP,220,216,0,1065,0
TCP,301,210,1,856,0
TCP,111,70,0,435,0
ICMP,343,115,0,397,0
TCP,459,123,0,96,0
TCP,12,216,0,116,0
TCP,3519,163,0,162,0
TCP,62,157,1,470,0
ICMP,232,45,0,242,0
ICMP,443,106,0,19,0
UDP,978,266,0,321,0
TCP,166,162,0,152,0
TCP,946,123,0,1559,0
TCP,7,139,0,116,0
TCP,60,149,0,1451,0
TCP,332,112,0,797,0
UDP,542,18,0,2701,0
ICMP,6057,6,7,5261,1
UDP,34,12,0,62,0
TCP,582,4,0,2045,0
TCP,566,167,0,1561,0
ICMP,397,39,0,78,0
TCP,5569,162,0,2655,1
UDP,2211,186,0,271,0
TCP,234,351,1,378,0
ICMP,171,48,0,286,0
TCP,120,71,0,869,0
UDP,2189,9,0,213,1
TCP,45,131,0,1106,0
TCP,929,30,0,2352,0
TCP,2472,35,0,258,0
TCP,134,54,0,841,0
TCP,825,133,0,469,0
TCP,275,126,1,691,0
TCP,45,62,0,1284,0
TCP,63,420,0,166,0
TCP,663,54,0,1252,0
TCP,250,12,0,635,0
TCP,88,82,0,122,0
TCP,969,77,0,849,0
TCP,36,20,1,69,0
TCP,591,2,0,188,0
TCP,1562,236,10,66,1
TCP,87,102,0,327,0
TCP,166,101,0,1451,0
TCP,516,33,0,1260,0
TCP,60,413,0,583,0
TCP,1132,42,0,371,0
TCP,167,363,0,627,0
UDP,331,155,0,2048,0
TCP,76,12,0,3,0
UDP,215,39,7,4584,1
UDP,888,462,0,14,0
TCP,184,200,0,69,0
UDP,83,30,0,1,0
TCP,647,63,0,588,0
TCP,354,62,0,604,0
TCP,1355,30,0,112,0
UDP,276,42,0,1082,0
TCP,53,4,0,266,0
TCP,847,163,0,13,0
TCP,735,15,0,401,0
UDP,295,185,0,11,0
UDP,1092,55,0,312,0
TCP,550,200,0,335,0
ICMP,841,275,0,39,0
UDP,291,242,0,935,0
TCP,383,228,0,239,0
UDP,487,21,0,909,0
TCP,935,126,0,94,0
TCP,221,50,0,396,0
TCP,170,169,0,70,0
TCP,712,259,0,21,0
TCP,640,61,0,369,0
ICMP,706,102,0,261,0
TCP,460,23,0,942,0
TCP,895,94,1,307,0
UDP,1470,11,0,83,0
TCP,1630,65,0,1126,0
TCP,208,19,0,231,0
TCP,395,74,1,340,0
UDP,61,182,0,97,0
TCP,435,110,0,787,0
TCP,230,428,0,180,0
TCP,3543,209,0,226,0
ICMP,63,42,1,996,0
TCP,920,29,0,448,0
TCP,3,87,0,111,0
TCP,382,237,0,1342,0
TCP,273,100,0,58,0
TCP,500,123,0,472,0
UDP,228,34,0,497,0
TCP,263,39,0,1228,0
TCP,40,50,0,72,0
TCP,192,57,0,39,0
UDP,440,108,0,516,0
TCP,1098,15,0,393,0
TCP,348,55,0,306,0
TCP,159,287,0,1467,0
TCP,252,128,0,437,0
TCP,192,24,0,394,0
ICMP,282,15,0,1306,0
UDP,126,39,0,39,0
TCP,797,86,0,363,0
TCP,621,2,0,1299,0
UDP,72,88,0,439,0
TCP,28,194,0,197,0
TCP,27,111,0,76,0
UDP,722,80,0,187,0
TCP,453,144,0,253,0
TCP,6408,64,7,6145,1
TCP,714,13,0,389,0
